smiles,QED
O=[N+]([O-])c1ccc(CCl)cc1,0.38948169603836147
O=C(Cl)c1ccc([N+](=O)[O-])cc1,0.40212650624829405
O=[N+]([O-])c1cccc(CCl)c1,0.38948169603836147
O=C(Cl)c1cccc([N+](=O)[O-])c1,0.40212650624829405
O=C(Cl)c1ccccc1[N+](=O)[O-],0.40212650624829405
CC(C)CC(=O)O,0.5668189166571438
Nc1ccc(S(=O)(=O)[O-])cc1,0.4832215312379012
Cc1nc(N)nc(N)n1,0.4801759172022822
O=[N+]([O-])c1ccccc1Nc1ccccc1,0.6293026950858532
CCCCCCCCCCCCCCCCC(=O)O,0.3736756428280772
NS(=O)(=O)O,0.37036266555588027
[PbH2+2],0.45282123308933797
CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,0.6986163609974778
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,0.6739434898699771
O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,0.4690057904283304
CC(C)(C)N(CCO)CCO,0.6130608388131435
CC(CO)CO,0.4843774438845209
C=C(C)C(=O)OCCCCCCCCCCCCC,0.25324644807750624
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,0.28096821344501893
C=CC(C)CCC=C(C)C,0.5210071387539394
C=CCCCCCCCCCCC,0.3257941482060202
CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,0.720582842331977
OCC(S)CS,0.4493996678556496
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,0.1468094861389331
CCCN(CCC)CCc1c[nH]c2ccccc12,0.7839188641261863
CN(C)CCc1c[nH]c2ccccc12,0.7825429105598993
CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12,0.31746665253258066
CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,0.6361330612715482
NC1(c2ccccc2)CCCCC1,0.6974982976751891
COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,0.866628701658047
O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O,0.34877424475976865
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,0.728144977803554
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0.7979361284429697
c1ccc(CN2CCNCC2)cc1,0.7254213336111464
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,0.016452945981790937
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,0.8632610192638074
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.5163157587714763
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.8883440640479293
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0.8553020577996141
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.8489671904749567
c1ccc2c(c1)OCC(C1=NCCN1)O2,0.7363733909281086
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,0.8640529148421014
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,0.4871624324764735
CCn1ccnc1CC1COc2ccccc2O1,0.8307556446458035
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.7558132464087878
Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.5065035378679864
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3,0.40711120499802933
COc1ccccc1N,0.5706913849970715
Nc1ccccc1,0.48007546344555985
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,0.6812781238737133
O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2,0.30736234669370777
O=C1c2ccccc2C(=O)c2ccccc21,0.5683365592539452
Nc1ccccc1C(=O)O,0.5665891872452881
C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,0.5604883600608829
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,0.8383597745599245
CN[C@H](C)Cc1ccccc1,0.6911085509284691
CN[C@@H](C)Cc1ccccc1,0.6911085509284691
C[C@@H](N)C(=O)c1ccccc1,0.6422286722896542
C[C@H](N)C(=O)c1ccccc1,0.6422286722896542
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,0.7145710878769732
CCN[C@@H](C)Cc1ccccc1,0.7173896631380969
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,0.8383597745599245
C[C@H]1N=C(N)O[C@H]1c1ccccc1,0.7037826347937104
C=CCOC(C)=O,0.3775448287483148
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0.4107081327861798
Oc1ccc(-c2ccccc2)cc1,0.6969384886852025
Oc1ccccc1-c1ccccc1,0.6969384886852025
CC(=O)O[Hg]c1ccccc1,0.7493411931730899
O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,0.6986290551297324
CCCOC(=O)CCCCC(=O)OCCC,0.45074332132239336
O=C1OC(=O)c2ccccc21,0.40682134573792267
NC(=O)c1ccccc1C(N)=O,0.6381913843399302
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,0.4612306589031776
NC(=O)c1c(Cl)cccc1Cl,0.7231955646976862
CCCCCCCCCCN,0.5382909750852174
CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.8050895773277172
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,0.6246403577878984
CCCCCCOC(=O)c1ccc(O)cc1,0.5938273508900588
NC[C@H](O)c1ccc(O)c(O)c1,0.4724272074622585
O=C(c1ccccc1)C1(O)CCCCC1,0.7516196912447856
CC(C)OC(=O)c1ccccc1,0.6264925030733606
CCCCNP(N)(N)=S,0.4216354089332678
CN1Cc2c(N)cccc2C(c2ccccc2)C1,0.7740399810607017
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0.3799534662760676
CN/C=N/c1ccc(C)cc1C,0.522852755685751
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.2963419520142686
CC(C)OC(=O)CCC(=O)OC(C)C,0.6362084465480419
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.6771088741597445
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.38618366498262774
Fc1cccc(Cl)c1CCl,0.5802319327191382
COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],0.34983963951522273
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,0.6258973364183112
OC[C@H](O)[C@H](O)CO,0.338933418507044
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.46872102429764523
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.14792471467331686
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,0.6166116116190477
N[C@@H](CS)C(=O)O,0.42438150224218973
c1ccc2sc(SNC3CCCCC3)nc2c1,0.8399410248536084
NC1CCCCC1,0.4860844589993981
ON=C1CCCC1,0.3609826603972856
COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1,0.6084896186780129
CN(C)N=Nc1nc[nH]c1C(N)=O,0.5105305434356862
CC(C)(O)C(Cl)(Cl)Cl,0.5621808285617447
O=c1[nH]c2ccccc2c(=O)n1CCCl,0.7719551833646416
CC1=CCC(C(C)C)=CC1,0.48503449155951595
CCC(C)CCCC(C)(C)O,0.6518703976339251
Cc1cc(Cl)ccc1/N=C/N(C)C,0.5247971770981512
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,0.5967583807359456
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,0.7328150258874999
Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,0.1629535933602729
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,0.6178718696092249
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.804935338712105
CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,0.3781398445253653
CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,0.6690837095020231
NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,0.3778216775935065
CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,0.8584446110518918
O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,0.7787660726048818
OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2,0.9386699927475199
COc1ccc(/C=N\NC(=O)c2ccncc2)c(C(=O)O)c1OC,0.614563294878094
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,0.7841721598452027
CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,0.7315795428042317
CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.7306807842832065
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,0.6125095095106854
Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1,0.44042523342425904
OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2)n1,0.4882475049334616
CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.28660560761760934
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,0.32133342143628874
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,0.598329127122495
NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1,0.605098781679191
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.5981616815314104
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.6684104451867194
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,0.5417624275928407
COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0.7695961013290724
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0.4356457601684276
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0.7197537478153053
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.4178840975839869
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,0.18428343482926154
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,0.199874123748593
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,0.7044044148957774
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.18540287834796992
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0.640839151584694
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,0.4265424696021493
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0.5208402471010894
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.6421337808881203
NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,0.6218662171968321
NC(CS)C(=O)O,0.42438150224218973
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,0.7005840997557369
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,0.6425950907846439
CC(C)(C)NC(N)=O,0.4741277004861607
CCCCCCCCCCCC[N+](C)(C)C,0.3576265196015085
CC(C)c1ccc(O)cc1,0.6285471901725991
Cc1cccc(N)c1N,0.5071584204162337
O=C([O-])COc1ccc(Cl)cc1Cl,0.7662977005963231
CCCCCCCCCCCCCC[N+](C)(C)C,0.3058667965188524
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,0.6036585428991684
CCO[Si](CCCNC(N)=O)(OCC)OCC,0.4569341656493372
COC(=O)c1sccc1S(N)(=O)=O,0.721693990972378
NC(=O)CN1CCCC1=O,0.5423834786401206
O=C(c1ccccc1)c1ccc(O)c(O)c1O,0.5445786881458932
CCCCCOC(=O)CCCCC,0.4292208034093733
Oc1cccc(O)c1,0.5245841402909771
CCCCCCOC(=O)CC,0.4383150695699537
CC/C=C\CCOC(=O)C(C)C,0.3598574935028998
CCCCCC(=O)OCCc1ccccc1,0.5200366388566927
CC/C=C\CCCCCO,0.44601847330053473
CCCCCc1cccc(=O)o1,0.6426414889206324
O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,0.2206310211171268
Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C,0.4701983070749088
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.3735666920618681
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.6744905567941374
CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C,0.13876155633038575
CC[N+](C)(CC)CC,0.49004916524427206
O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br,0.87085741357298
CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,0.5662171645079667
O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl,0.8460692885286283
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C,0.24165565122223318
CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,0.7678753723473537
CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,0.48560934892075946
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,0.7653470737021916
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,0.26155458511612795
Nc1ccc(Oc2ccc(N)cc2)cc1,0.7323874464203445
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.34143862082417165
C=CCOc1ccccc1OCC(O)CNC(C)C,0.6704564525308724
O=C(O)CF,0.4804334336540837
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.9085285470025662
CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,0.8089904626393699
O=C1CCCCCCCCCCCCCCO1,0.577687148559785
COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC,0.6476155709580278
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.15965918245293767
c1ccc(CNCc2ccccc2)cc1,0.7941891118142108
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,0.7061195500367738
C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1,0.5003037539081828
OCCNCc1ccccc1,0.622842678435349
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,0.43648086634538086
CN[C@@]1(c2ccccc2Cl)CCCCC1=O,0.8571565291687986
ClCCN(CCCl)CCCl,0.5984788119935431
COC(=O)Cc1ccccc1,0.5955313782679573
CCCCCC[n+]1ccccc1,0.46492512321346946
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,0.03139165308414724
CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5433651118018866
CC[N+]1(C)CCCC1,0.44995278767265373
CCCC[N+]1(C)CCCC1,0.528866095482775
CCCC[N+]1(C)CCCC1.N#CN=C=[N-],0.39838754136146687
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,0.11616302411205784
CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5290858575561362
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.3094949035971133
O=S(=O)(O)c1cc(I)c(O)c2ncccc12,0.6043082428204283
CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC,0.06627786468548102
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.06641669832653377
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0.4097813290259421
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,0.6971894339624279
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,0.10953815887897667
C[n+]1ccccc1/C=N/O,0.2571575036828201
CCCN[C@H]1CCc2nc(N)sc2C1,0.7978726845629877
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,0.764394638736214
O=C(Cl)CCl,0.36566659029031257
CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.6318586926732331
CC(=O)NO,0.3013330093828796
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.4267175419766887
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.6192570573143896
CC(=O)Nc1ccccc1,0.6227994751052723
CC1=C2N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,0.05806569093470269
CCNc1cc(O)ccc1C,0.6782728624502817
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.4005274519265481
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.6056546156883094
[Fe+3],0.3423739914405948
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.7351466700288801
CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0.32388599475383834
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.7515159753061997
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0.6715843719947417
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,0.7206341919984024
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.7928812498481534
CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,0.2520888044207707
CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,0.382719496291859
Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,0.36380469378997315
C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,0.4535778186943017
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,0.6981584555492191
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.42116611397040815
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0.8748545232166111
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,0.14927980505379695
O=C1NC(=O)C2CC=CCC12,0.3975218173147103
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,0.3322174879037973
O=C1OC(=O)C2CC=CCC12,0.29060861162145646
O=C1NC(=O)c2ccccc21,0.545102812910193
O=C1OC(=O)C2CCCCC12,0.3839231753549698
C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O,0.33430586852608696
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,0.74944613446092
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.8514180601279369
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.8509465344191465
CCBr,0.4121785720964007
ClC(Cl)Br,0.4806181195958596
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,0.36590226246247454
O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,0.5177954604734963
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.45632722461101194
OB(O)O,0.2827937198183339
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.22445186205245782
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,0.7209917367838851
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.22695749910429205
O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.3652291848585975
CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0.05496044519216475
CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,0.1244772472458473
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0.40395850031613767
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0.33279567772779733
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.48813963410376515
COCC(O)CO,0.48417892294277776
O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,0.661919794569651
CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,0.42033914956941193
CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,0.4262388065833177
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0.14016402002820666
CC(C)OC(=O)CCCCC(=O)OC(C)C,0.4976899218155573
O=C(O)CC(O)C(=O)O,0.45533988255843144
C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,0.24981695801206877
CCOP(=O)(SC(C)CC)N1CCSC1=O,0.6931858775464121
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,0.7847121788735874
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.6613083512148443
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.23526258168565614
CC(C=O)Cc1ccc(C(C)C)cc1,0.666307923151777
O=C(CCl)Nc1ccccc1,0.6732535009769399
COc1ccc(OC)c(Cl)c1,0.6820624995692601
CCCCC(CC)(CO)CO,0.6187232001043982
Cc1cc(O)c(Cl)cc1C,0.6125193183423138
NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.5774714941546268
